activity_type,current_activity_type_intensity,cycles_to_calories,cycles_to_distance,data,data16,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,number,resting_metabolic_rate,serial_number,software_version,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(188, 71, 171, 65, 1, 0, 76, 86, 52, 1, 0, 205, 4, 60, 184, 171, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(188, 71, 171, 65, 1, 1, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,76,,,,,,,,,,,,18364,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 74, 1, 40)",,,,,,,,,
,,,,2,2,,54,marker,,,,,,,,,,,,,2024-11-28 16:02:00,,,,,0,1101743100,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:02:00,72,,,,,,,,,,-63,,9,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1096,,,,,,1101744120,,,,,,,,
,,,,,,,,,,82,,,,,,,,,,,,18424,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:03:00,,,,,8,1101743220,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:03:00,61,,,,,,,,,,-48,,9,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1132,,,,,,1101744180,,,,,,,,
,,,,,,,,,,83,,,,,,,,,,,,18484,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(164, 30, 32, 56)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:04:00,,,,,0,1101743280,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:04:00,69,,,,,,,,,,-59,,9,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1185,,,,,,1101744240,,,,,,,,
,,,,,,,,,,79,,,,,,,,,,,,18544,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:05:00,75,,,,,,,,,,-67,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1281,,,,,,1101744300,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(172, 72, 171, 65, 1, 0, 80, 85, 52, 5, 0, 231, 4, 44, 185, 171, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(172, 72, 171, 65, 1, 1, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,80,,,,,,,,,,,,18604,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:06:00,69,,,,,,,,,,-58,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1419,,,,,,1101744360,,,,,,,,
,,,,,,,,,,85,,,,,,,,,,,,18664,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 60, 1, 176)",,,,,,,,,
,,,,3,3,,54,marker,,,,,,,,,,,,,2024-11-28 16:07:00,,,,,8,1101743340,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:07:00,69,,,,,,,,,,-58,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1463,,,,,,1101744420,,,,,,,,
,,,,,,,,,,80,,,,,,,,,,,,18724,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:08:00,72,,,,,,,,,,-63,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1435,,,,,,1101744480,,,,,,,,
,,,,,,,,,,82,,,,,,,,,,,,18784,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:09:00,81,,,,,,,,,,-75,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1403,,,,,,1101744540,,,,,,,,
,,,,,,,,,,83,,,,,,,,,,,,18844,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:10:00,74,,,,,,,,,,-65,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1383,,,,,,1101744600,,,,,,,,
,,,,,,,,,,89,,,,,,,,,,,,18904,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:11:00,66,,,,,,,,,,-55,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1384,,,,,,1101744660,,,,,,,,
,,,,,,,,,,85,,,,,,,,,,,,18964,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(44, 44, 0, 16)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:12:00,75,,,,,,,,,,-66,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1339,,,,,,1101744720,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(80, 74, 171, 65, 1, 0, 82, 84, 52, 12, 0, 231, 4, 208, 186, 171, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(80, 74, 171, 65, 1, 1, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,82,,,,,,,,,,,,19024,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,
,,,,6,6,,54,marker,,,,,,,,,,,,,2024-11-28 16:13:00,,,,,0,1101743520,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:13:00,75,,,,,,,,,,-67,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1311,,,,,,1101744780,,,,,,,,
,,,,,,,,,,87,,,,,,,,,,,,19084,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 2, 32)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:14:00,,,,,8,1101743880,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:14:00,75,,,,,,,,,,-67,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1308,,,,,,1101744840,,,,,,,,
,,,,,,,,,,84,,,,,,,,,,,,19144,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 82, 9, 40)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:15:00,,,,,0,1101743940,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:15:00,72,,,,,,,,,,-63,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1284,,,,,,1101744900,,,,,,,,
,,,,,,,,,,86,,,,,,,,,,,,19204,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 120, 1, 176)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:16:00,,,,,8,1101744000,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:16:00,75,,,,,,,,,,-66,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1357,,,,,,1101744960,,,,,,,,
,,,,,,,,,,85,,,,,,,,,,,,19264,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:17:00,71,,,,,,,,,,-61,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1290,,,,,,1101745020,,,,,,,,
,,,,,,,,,,83,,,,,,,,,,,,19324,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:18:00,70,,,,,,,,,,-60,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1276,,,,,,1101745080,,,,,,,,
,,,,,,,,,,84,,,,,,,,,,,,19384,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(170, 30, 38, 56)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:19:00,75,,,,,,,,,,-67,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1347,,,,,,1101745140,,,,,,,,
,,,,,,,,,,83,,,,,,,,,,,,19444,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,
,,,,4,4,,54,marker,,,,,,,,,,,,,2024-11-28 16:20:00,,,,,0,1101744060,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:20:00,82,,,,,,,,,,-76,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1349,,,,,,1101745200,,,,,,,,
,,,,,,,,,,86,,,,,,,,,,,,19504,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:21:00,,,,,8,1101744300,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:21:00,65,,,,,,,,,,-53,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1425,,,,,,1101745260,,,,,,,,
,,,,,,,,,,93,,,,,,,,,,,,19564,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:22:00,77,,,,,,,,,,-69,,8,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1424,,,,,,1101745320,,,,,,,,
,,,,,,,,,,82,,,,,,,,,,,,19624,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,
,,,,2,2,,54,marker,,,,,,,,,,,,,2024-11-28 16:23:00,,,,,0,1101744360,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:23:00,72,,,,,,,,,,-63,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1525,,,,,,1101745380,,,,,,,,
,,,,,,,,,,85,,,,,,,,,,,,19684,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 80, 1, 176)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:24:00,,,,,8,1101744480,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:24:00,74,,,,,,,,,,-65,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1534,,,,,,1101745440,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:25:00,,,,,0,1101744540,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:25:00,72,,,,,,,,,,-62,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1469,,,,,,1101745500,,,,,,,,
,,,,,,,,,,84,,,,,,,,,,,,19804,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:26:00,70,,,,,,,,,,-60,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1468,,,,,,1101745560,,,,,,,,
,,,,,,,,,,83,,,,,,,,,,,,19864,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(44, 44, 0, 16)",,,,,,,,,
,,,,2,2,,54,marker,,,,,,,,,,,,,2024-11-28 16:27:00,,,,,8,1101744600,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:27:00,75,,,,,,,,,,-67,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1412,,,,,,1101745620,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(212, 77, 171, 65, 1, 0, 81, 83, 52, 27, 0, 231, 4, 84, 190, 171, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(212, 77, 171, 65, 1, 1, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,81,,,,,,,,,,,,19924,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:28:00,74,,,,,,,,,,-65,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1356,,,,,,1101745680,,,,,,,,
,,,,,,,,,,86,,,,,,,,,,,,19984,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 2, 32)",,,,,,,,,
,,,,2,2,,54,marker,,,,,,,,,,,,,2024-11-28 16:29:00,,,,,0,1101744720,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:29:00,75,,,,,,,,,,-67,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1386,,,,,,1101745740,,,,,,,,
,,,,,,,,,,85,,,,,,,,,,,,20044,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 86, 5, 40)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:30:00,,,,,8,1101744840,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:30:00,74,,,,,,,,,,-65,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1398,,,,,,1101745800,,,,,,,,
,,,,,,,,,,86,,,,,,,,,,,,20104,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:31:00,,,,,0,1101744900,,,,,,,,,,,
sedentary,"(104,)",,,,,,,,,,3,,,,,,,,,,2024-11-28 16:30:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:31:00,73,,,,,,,,,,-64,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1350,,,,,,1101745860,,,,,,,,
,,,,,,,,,,83,,,,,,,,,,,,20164,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(168, 22, 36, 56)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:32:00,67,,,,,,,,,,-56,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1310,,,,,,1101745920,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 72, 1, 176)",,,,,,,,,
,,,,2,2,,54,marker,,,,,,,,,,,,,2024-11-28 16:33:00,,,,,8,1101744960,,,,,,,,,,,
sedentary,"(8,)",,,,,,,,,,0,,,,,,,,,,2024-11-28 16:32:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:33:00,78,,,,,,,,,,-70,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1298,,,,,,1101745980,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:34:00,,,,,0,1101745080,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:34:00,66,,,,,,,,,,-55,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1416,,,,,,1101746040,,,,,,,,
,,,,,,,,,,86,,,,,,,,,,,,20344,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:35:00,,,,,8,1101745140,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:35:00,71,,,,,,,,,,-61,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1459,,,,,,1101746100,,,,,,,,
,,,,,,,,,,80,,,,,,,,,,,,20404,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:36:00,,,,,0,1101745200,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:36:00,56,,,,,,,,,,-41,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1427,,,,,,1101746160,,,,,,,,
,,,,,,,,,,83,,,,,,,,,,,,20464,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:37:00,72,,,,,,,,,,-62,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1322,,,,,,1101746220,,,,,,,,
,,,,,,,,,,76,,,,,,,,,,,,20524,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:38:00,78,,,,,,,,,,-70,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1336,,,,,,1101746280,,,,,,,,
,,,,,,,,,,84,,,,,,,,,,,,20584,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,
,,,,3,3,,54,marker,,,,,,,,,,,,,2024-11-28 16:39:00,,,,,8,1101745260,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:39:00,75,,,,,,,,,,-66,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1345,,,,,,1101746340,,,,,,,,
,,,,,,,,,,85,,,,,,,,,,,,20644,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(44, 44, 0, 16)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:40:00,,,,,0,1101745440,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:40:00,75,,,,,,,,,,-66,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,1101746400,,,,,,,,
,,,,,,,,,,82,,,,,,,,,,,,20704,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 92, 1, 176)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:41:00,,,,,8,1101745500,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:41:00,72,,,,,,,,,,-62,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1309,,,,,,1101746460,,,,,,,,
,,,,,,,,,,85,,,,,,,,,,,,20764,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,
,,,,1,1,,54,marker,,,,,,,,,,,,,2024-11-28 16:42:00,,,,,0,1101745560,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:42:00,78,,,,,,,,,,-70,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1368,,,,,,1101746520,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 2, 32)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:43:00,81,,,,,,,,,,-74,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1429,,,,,,1101746580,,,,,,,,
,,,,,,,,,,87,,,,,,,,,,,,20884,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 94, 5, 40)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:44:00,75,,,,,,,,,,-66,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1384,,,,,,1101746640,,,,,,,,
,,,,,,,,,,90,,,,,,,,,,,,20944,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:45:00,75,,,,,,,,,,-66,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1386,,,,,,1101746700,,,,,,,,
,,,,,,,,,,86,,,,,,,,,,,,21004,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:46:00,78,,,,,,,,,,-70,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1312,,,,,,1101746760,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(172, 32, 40, 56)",,,,,,,,,
,,,,,,,,,,,,,,,,,,2024-11-28 16:47:00,75,,,,,,,,,,-66,,7,,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1302,,,,,,1101746820,,,,,,,,
,,,,,,,,,,88,,,,,,,,,,,,21124,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 32, 64)",,,,,,,,,
sedentary,"(104,)",,,,,,,,,,3,,,,,,,,,,2024-11-28 16:47:00,,,,,,,,,,,,,,,,,
,,,,,,on,,,,,,,,,,,,,,,,,,,,,,,,1101746820,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,2024-11-28 16:47:00,,,,,,,,,,,0,0,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,52,56,,,,,1101746820,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(147, 82, 171, 65, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(147, 82, 171, 65, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,
